homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Hull,Middlesbrough,4,2,4,0.3877,0.3441,0.2681,0.3296875,0.625,0.04531249999999998,0.52875,0.45000000000000007,0.021249999999999936,0.38709677419354843,0,-1,0.6406349206349202,0.06226699226699228,0.025079024649004356,2.08,3.32,4.2,2.08,3.3,4.23
Liverpool,Bournemouth,2,2,4,0.8169,0.0989,0.0569,0.3943749999999999,0.275,0.33062500000000006,0.540390625,0.38749999999999996,0.07210937500000006,0.838709677419355,-12,-11,-0.19266842090371528,0.049045060785256875,0.015317960906196249,1.4,5.31,8.45,1.44,4.85,8.4
Southampton,Crystal Palace,3,1,4,0.3253,0.2628,0.4104,0.22,0.30000000000000004,0.48,0.13343749999999996,0.4750000000000001,0.3915624999999999,0.1230585424133811,8,-2,0.12146520146520112,-0.06399656949293508,0.009867277853703213,1.84,3.7,4.86,1.86,3.61,4.84
Swansea,Tottenham,1,3,4,0.0901,0.1453,0.7554,0.09000000000000005,0.4,0.5099999999999999,0.389765625,0.3375,0.272734375,-0.14349276974416014,10,16,-0.10887755102040808,0.011372886074057134,0.07517139178903885,5.33,3.97,1.72,5.45,4.0,1.7
Bournemouth,Chelsea,1,3,4,0.1701,0.2125,0.6143,0.33210937500000004,0.2875,0.380390625,0.283828125,0.2875000000000001,0.4286718749999999,-0.29032258064516125,12,13,0.30560846560846633,-0.0028261212471738933,0.022590612002376706,6.35,4.26,1.59,6.85,4.5,1.53
Man City,Hull,3,1,4,0.8274,0.1279,0.042,0.16625000000000006,0.44999999999999996,0.38375,0.41664062500000004,0.6375,-0.054140625,0.7697441601779755,-10,-13,1.3342006802721094,0.03631967901870599,0.006441735590895226,1.22,7.6,14.85,1.2,8.2,16.0
Middlesbrough,Burnley,0,0,4,0.4583,0.3319,0.2097,0.01179687499999997,0.7375,0.25070312499999997,0.14687500000000003,0.75,0.10312499999999998,0.3515016685205784,-1,6,0.7555555555555555,0.007474608724608728,-0.017655655326198352,2.42,3.15,3.45,2.64,3.04,3.2
Stoke,Liverpool,1,2,4,0.2879,0.2486,0.4613,0.010234375000000018,0.5375,0.452265625,0.330625,0.575,0.09437500000000006,0.0,9,9,0.053095238095237196,-0.0035087135087134846,-0.10943586043586047,4.06,3.71,1.98,3.51,3.3,2.31
Tottenham,Watford,4,0,4,0.8411,0.118,0.0376,0.52,0.19999999999999996,0.28,0.565703125,0.36250000000000004,0.07179687499999998,0.9087875417130145,-12,-8,-0.11412938912938886,0.03473034344950855,-0.04471435820064744,1.25,6.6,14.0,1.24,7.15,13.65
West Brom,Southampton,0,1,4,0.4549,0.2434,0.2986,0.11875,0.5,0.38125,0.40499999999999997,0.4,0.195,0.4516129032258064,0,-1,0.6450577200577192,0.07138550046444783,-0.04318714415261732,3.11,3.31,2.52,3.11,3.28,2.54
West Ham,Swansea,1,0,4,0.3838,0.2408,0.3712,-0.04992187499999998,0.8875,0.16242187500000002,0.12125000000000002,0.85,0.028750000000000005,0.2580645161290323,1,-3,2.4772486772486775,-0.06365647309919754,-0.0019885618337630306,2.09,3.49,3.92,2.21,3.4,3.65
Everton,Leicester,4,2,4,0.8614,0.0973,0.0338,0.21875,0.25,0.53125,0.5528125,0.32499999999999996,0.12218750000000003,0.8898776418242491,-14,-5,-0.9981746031746033,0.1103899485202006,-0.06837309943402381,1.76,3.98,4.95,1.77,3.88,5.05
