homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Mainz,Dortmund,2,0,9,0.0,1.0,0.0,0.353959375,0.25749999999999995,0.38854062500000003,0.5,0.0,0.5,0.3333333333333333,1.0,17,3.0,10,4,7.0,2.4444444444444446,0.0,0.13636363636363635,0.0,0.16666666666666666,5.65,4.3,1.64,4.99,4.31,1.7
Paderborn,Hannover,2,0,9,0.0,1.0,0.0,0.319378125,0.25750000000000006,0.4231218749999999,0.21875,0.25,0.53125,0.4,0.3333333333333333,10,10.0,10,3,2.666666666666667,1.8333333333333333,0.1,0.0,0.07142857142857142,0.0,3.0,3.51,2.49,2.71,3.48,2.75
Schalke 04,Ein Frankfurt,2,2,9,0.3338,0.2415,0.421,0.04262500000000001,0.725,0.232375,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,15,9.0,17,11,2.0,2.25,0.125,0.2222222222222222,0.1,0.14285714285714285,1.75,4.07,4.91,1.76,4.0,4.93
Stuttgart,Hoffenheim,0,2,9,0.0,0.2019,0.7981,-0.024509375000000055,0.6425000000000001,0.382009375,0.5,0.0,0.5,0.0,0.3333333333333333,18,12.0,18,10,2.8,12.0,0.0,0.08333333333333333,0.2,0.06666666666666667,2.63,3.62,2.75,2.6,3.48,2.87
FC Koln,M'gladbach,0,0,9,0.0,1.0,0.0,0.325703125,0.3125,0.361796875,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,13,13.0,10,11,3.3333333333333335,3.0,0.0,0.0,0.0,0.0,2.97,3.41,2.56,2.97,3.44,2.55
Wolfsburg,Leverkusen,4,1,9,0.0,0.0363,0.9566,0.15183437500000002,0.4225,0.425665625,0.5,0.0,0.5,0.3333333333333333,1.0,17,7.0,16,6,1.2727272727272727,5.5,0.14285714285714285,0.18181818181818182,0.2222222222222222,0.0,2.9,3.68,2.48,2.73,3.62,2.64
Bayern Munich,Paderborn,4,0,9,0.0,0.2765,0.7235,0.34375,0.25,0.40625,0.5,0.0,0.5,1.2,1.0,1,5.0,1,3,1.725,2.142857142857143,0.13025210084033612,0.2,0.05555555555555555,0.0,1.14,10.33,23.41,1.13,10.22,24.42
Ein Frankfurt,Mainz,2,2,9,0.1708,0.3349,0.4943,0.15781249999999997,0.375,0.46718750000000003,0.16000000000000006,0.3999999999999999,0.44000000000000006,0.6,0.8,10,3.0,11,4,3.0666666666666664,2.3333333333333335,0.05,0.2857142857142857,0.029411764705882353,0.12941176470588237,2.33,3.58,3.21,2.36,3.66,3.12
Hoffenheim,Freiburg,3,3,9,0.8063,0.1613,0.0319,0.4284375,0.475,0.09656250000000002,0.46374999999999994,0.65,-0.11374999999999996,0.8,0.0,5,18.0,3,17,2.916666666666667,1.5952380952380953,0.13333333333333333,0.125,0.022727272727272728,0.15000000000000002,1.71,4.18,5.07,1.77,4.06,4.81
Werder Bremen,Schalke 04,0,3,9,0.6378,0.207,0.1524,0.15000000000000002,0.7,0.15000000000000002,0.625,0.5,-0.125,0.3333333333333333,0.0,17,18.0,13,17,15.0,2.1166666666666667,0.06666666666666667,0.08712121212121213,0.08333333333333333,0.21195652173913043,2.9,3.63,2.5,2.99,3.73,2.4
Dortmund,Stuttgart,2,2,9,0.573,0.2708,0.1559,0.33156250000000004,0.725,-0.056562500000000016,0.36,0.6,0.04000000000000001,0.6,0.2,10,16.0,7,18,2.625,1.1666666666666667,0.1,0.07142857142857142,0.2159090909090909,0.09774436090225563,1.36,5.55,9.69,1.37,5.5,8.88
Hannover,FC Koln,1,0,9,0.0,0.6703,0.3297,0.23875,0.44999999999999996,0.31125,0.51125,0.15000000000000002,0.33875,1.2,0.8,2,2.0,6,9,2.708333333333333,3.25,0.2159090909090909,0.1,0.041666666666666664,0.0,2.29,3.42,3.42,2.79,3.35,2.76
Hertha,Wolfsburg,1,0,9,0.2724,0.2161,0.5028,0.06999999999999995,0.55,0.38,0.08125000000000002,0.75,0.16874999999999998,0.2,0.2,15,17.0,16,13,4.733333333333333,3.325,0.08204334365325078,0.07828282828282829,0.32539682539682535,0.09215686274509804,3.24,3.61,2.31,3.34,3.57,2.27
Leverkusen,Augsburg,1,0,9,0.6453,0.1915,0.1572,0.19843750000000002,0.42500000000000004,0.3765624999999999,0.35874999999999996,0.3500000000000001,0.29124999999999995,0.8,0.6,9,6.0,7,11,2.9444444444444446,4.214285714285714,0.15293040293040294,0.029411764705882353,0.5208333333333333,0.1,1.59,4.52,5.92,1.55,4.48,6.67
M'gladbach,Hamburg,1,0,9,0.7955,0.2045,0.0,0.38,0.55,0.06999999999999995,0.47500000000000003,0.5,0.024999999999999967,0.8,0.2,9,16.0,10,17,2.8611111111111107,2.375,0.11327231121281464,0.0,0.11688311688311688,0.09090909090909091,1.73,4.02,5.15,1.83,3.94,4.53
Mainz,Hoffenheim,0,0,9,0.2783,0.7217,0.0,0.36624999999999996,0.30000000000000004,0.33375,0.4,0.19999999999999996,0.4,0.8,0.8,11,3.0,6,4,4.3,7.25,0.125,0.14166666666666666,0.0,0.03333333333333333,2.4,3.59,3.08,2.63,3.52,2.81
FC Koln,Bayern Munich,0,2,9,0.0,1.0,0.0,0.17617187500000003,0.38749999999999996,0.436328125,0.25,0.5,0.25,0.4,0.4,13,9.0,10,1,2.380952380952381,3.75,0.0,0.05,0.0,0.0625,9.92,5.12,1.38,10.34,5.1,1.37
Freiburg,Leverkusen,0,0,9,0.3705,0.2603,0.3675,0.1375,0.5,0.3625,0.26375,0.55,0.18624999999999997,0.4,0.6,15,8.0,16,4,3.625,8.75,0.06666666666666667,0.13257575757575757,0.14285714285714285,0.11764705882352941,4.5,3.95,1.83,4.61,4.16,1.78
Paderborn,M'gladbach,1,2,9,0.0,1.0,0.0,0.2575,0.35,0.3925,0.37859687500000005,0.39249999999999996,0.22890312499999999,0.7142857142857143,0.4,6,11.0,7,6,3.1944444444444446,6.0,0.10588235294117647,0.0,0.047619047619047616,0.0,3.69,3.52,2.15,3.52,3.54,2.21
Schalke 04,Dortmund,2,1,9,0.3883,0.2058,0.3848,0.25,0.5,0.25,0.26375,0.55,0.18624999999999997,0.4,0.6,15,7.0,13,8,2.333333333333333,3.7222222222222223,0.1875,0.06818181818181818,0.11666666666666667,0.20833333333333331,3.68,3.83,2.05,3.98,4.05,1.92
Stuttgart,Hannover,1,0,9,0.0,1.0,0.0,0.033203125,0.5625,0.404296875,-0.04500000000000001,0.9,0.145,0.0,0.2,18,14.0,18,4,5.65,4.416666666666667,0.0,0.0,0.2,0.058823529411764705,2.08,3.67,3.74,1.98,3.71,4.07
Wolfsburg,Werder Bremen,2,1,9,0.3238,0.055,0.0642,0.24624999999999997,0.675,0.07874999999999999,0.46070312500000005,0.4624999999999999,0.07679687500000004,0.8,0.2857142857142857,12,13.0,15,17,1.5808080808080809,1.8555555555555554,0.18907563025210083,0.25035612535612534,0.15277777777777776,0.1437246963562753,1.52,4.71,6.64,1.43,5.26,7.57
Augsburg,Hertha,1,0,9,0.1501,0.0418,0.0657,0.22164062500000004,0.5375,0.240859375,0.34124999999999994,0.55,0.10874999999999999,0.6,0.2,13,15.0,13,14,3.357142857142857,3.25,0.18859649122807015,0.47619047619047616,0.1451048951048951,0.16190476190476188,2.04,3.57,3.99,2.1,3.47,3.91
