homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
St Etienne,Monaco,1,1,10,0.4531,0.2294,0.3115,0.310234375,0.36250000000000004,0.32726562499999995,0.412421875,0.36250000000000004,0.22507812499999996,0.18181818181818177,6,4,1.7965079365079366,-0.12721575809811103,-0.1072832396361808,2.78,3.25,2.79,2.59,3.25,3.04
Toulouse,Lyon,1,2,10,0.7857,0.1343,0.072,0.37093750000000003,0.5249999999999999,0.10406250000000006,0.58,0.4,0.020000000000000018,0.9696969696969696,-7,-8,-1.504365079365079,0.13627615521733172,-0.002904040404040409,2.83,3.34,2.68,2.76,3.39,2.76
Marseille,Bordeaux,0,0,10,0.5731,0.3285,0.0984,0.34750000000000003,0.44999999999999996,0.2025,0.45343750000000005,0.32499999999999996,0.2215625,0.36363636363636365,4,4,-0.0864285714285713,-0.06895299145299144,-0.11742923742923742,2.13,3.42,3.8,2.25,3.35,3.6
Nice,Nantes,4,1,10,0.5912,0.2569,0.1515,0.53125,0.25,0.21875,0.5059374999999999,0.275,0.21906250000000002,0.5944055944055945,-6,-15,0.5384126984126989,0.07131155881155879,-0.03190242763772175,2.02,3.3,4.4,2.0,3.3,4.6
Rennes,Metz,1,0,10,0.4889,0.3496,0.1615,0.443359375,0.5625,-0.005859375000000028,0.4534375,0.32499999999999996,0.22156250000000005,0.5454545454545455,-2,-7,-0.813333333333333,0.0893162393162393,0.04538177339901478,1.61,3.89,6.81,1.63,3.92,6.65
Montpellier,Marseille,3,1,11,0.4555,0.2552,0.2875,0.18648437500000006,0.4624999999999999,0.35101562500000005,0.330625,0.575,0.09437500000000006,0.5454545454545454,-2,5,1.4942857142857147,-0.025447330447330455,0.002398908281261186,2.75,3.16,2.95,2.6,3.29,3.01
Angers,Lille,1,0,11,0.588,0.2605,0.1511,0.2,0.6,0.2,0.401875,0.65,-0.051875000000000004,0.6363636363636364,-3,-6,0.22142857142857153,0.01625188536953244,-0.10695970695970695,2.42,3.03,3.55,2.48,2.95,3.56
Bordeaux,Lorient,2,1,11,0.5626,0.301,0.1363,0.24148437500000003,0.6625,0.096015625,0.35929687499999996,0.7375,-0.09679687500000003,0.7272727272727273,-4,-11,-0.026190476190476097,0.037124183006535943,-0.07440059940059938,1.81,3.65,5.01,1.78,3.87,4.98
Dijon,Guingamp,3,3,11,0.4195,0.2532,0.3251,0.33210937500000004,0.2875,0.380390625,0.44000000000000006,0.3999999999999999,0.16000000000000006,0.3076923076923077,1,8,0.32222222222222197,0.01447395197395196,-0.01805749805749804,2.56,3.2,3.11,2.65,3.16,3.07
Lyon,Bastia,2,1,11,0.5491,0.2283,0.2195,0.25749999999999995,0.65,0.09250000000000001,0.3509375,0.675,-0.025937500000000058,0.5454545454545455,0,-5,-0.907142857142857,0.061911976911976904,0.11255656108597284,1.44,4.49,9.21,1.44,4.81,8.39
