homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Angers,Ajaccio GFCO,0,0,4,0.518,0.3184,0.1636,0.38125,0.5,0.11875,0.309375,0.625,0.06562499999999999,0.7575757575757576,0.42424242424242425,11,16.0,9,18,3.469791666666667,3.4270833333333335,0.08558632771083555,0.10709776334776336,0.08849431818181819,0.114903585997336,2.19,3.18,3.94,2.23,3.18,3.88
Caen,Lorient,1,2,4,0.3841,0.2478,0.365,0.23687499999999997,0.65,0.113125,0.41000000000000003,0.475,0.11499999999999996,0.7878787878787878,0.45454545454545453,11,15.0,9,15,3.236111111111111,2.796875,0.08244371118012422,0.15466440084038768,0.13063568376068374,0.13830922159326892,2.08,3.58,3.78,2.0,3.66,3.97
Guingamp,Paris SG,0,2,4,0.0387,0.1048,0.8496,0.33226562500000006,0.38749999999999996,0.280234375,0.2878125,0.32499999999999996,0.3871875,0.7272727272727273,1.2424242424242424,12,1.0,15,1,3.4053571428571425,2.575520833333333,0.16192193223443224,0.16321327880925404,0.14773004773004772,0.035065628815628816,3.53,3.43,2.22,3.22,3.29,2.47
Reims,Nantes,2,1,4,0.3964,0.3424,0.2612,0.08570312500000002,0.7625,0.15179687500000003,0.2484375,0.625,0.1265625,0.6060606060606061,0.5454545454545454,16,11.0,18,10,3.343005952380952,4.488095238095238,0.10108791331217801,0.06887626262626263,0.1422860381040528,0.10072983120680488,2.52,3.12,3.25,2.32,3.23,3.57
St Etienne,Troyes,1,0,4,0.7741,0.1381,0.0791,0.419921875,0.6875,-0.107421875,0.30906249999999996,0.675,0.015937499999999993,0.8709677419354839,0.24242424242424243,8,20.0,6,20,3.9630158730158724,3.614583333333333,0.11832805490128144,0.11148157398157399,0.09900093370681606,0.14896305720773398,1.28,6.08,12.43,1.24,7.0,14.08
Toulouse,Bastia,4,0,4,0.5344,0.2896,0.1758,0.290234375,0.4375,0.272265625,0.344296875,0.36250000000000004,0.29320312499999995,0.5757575757575758,0.3548387096774194,17,18.0,19,11,3.5615530303030303,4.144444444444444,0.11966228216228217,0.07200891700891701,0.13569173881673882,0.10685452441846303,1.8,3.53,5.39,1.69,3.72,6.21
Lille,Monaco,4,1,4,0.36,0.3274,0.3125,0.48320312499999996,0.3125,0.20429687500000002,0.481796875,0.23750000000000004,0.28070312499999994,0.8484848484848485,0.8484848484848485,6,2.0,7,3,3.7282738095238095,2.8953125,0.09076186782988253,0.14937980970053338,0.0732142857142857,0.10788374180643917,2.3,3.2,3.59,2.27,3.23,3.71
Marseille,Bordeaux,0,0,4,0.5415,0.1934,0.2455,0.06867187500000002,0.6375,0.293828125,0.10960937500000005,0.6375,0.252890625,0.45454545454545453,0.45454545454545453,19,14.0,14,12,3.2810267857142854,2.980654761904762,0.11392609126984127,0.1395204876822524,0.15841224747474747,0.18706301599587205,1.87,3.65,4.62,1.87,3.66,4.74
Nice,Rennes,3,0,4,0.3418,0.2446,0.4103,0.28125,0.25,0.46875,0.37062500000000004,0.32499999999999996,0.304375,0.8787878787878788,0.8181818181818182,6,3.0,6,4,3.4591517857142855,2.8038461538461537,0.1466054574510457,0.15910959928229665,0.08951770999468368,0.0975263706881354,2.32,3.37,3.36,2.34,3.37,3.37
Lyon,Nice,1,1,4,0.5781,0.2196,0.1989,0.46960937500000005,0.16249999999999998,0.36789062499999997,0.5528125,0.32499999999999996,0.12218750000000003,1.0,0.6363636363636364,2,6.0,2,4,3.196701388888889,2.6590773809523807,0.1294115657626687,0.14169372294372293,0.08752705627705627,0.12411401915078386,1.59,4.3,6.3,1.61,4.17,6.32
Ajaccio GFCO,Lille,2,4,4,0.2573,0.3422,0.4005,0.12218750000000003,0.32499999999999996,0.5528125,0.16820312500000004,0.4624999999999999,0.3692968750000001,0.5757575757575758,0.5454545454545454,18,10.0,18,7,4.066666666666666,3.0093750000000004,0.09239302536129161,0.06348642676767677,0.1678905296092796,0.08604910714285714,3.36,3.19,2.41,3.24,3.19,2.51
Bastia,St Etienne,0,1,4,0.4518,0.3242,0.2239,0.16000000000000006,0.3999999999999999,0.44000000000000006,0.2875,0.42500000000000004,0.2875,0.9142857142857143,0.6,3,8.0,11,7,3.3389355742296916,4.175490196078432,0.1771114506408624,0.08848700319288556,0.08458665517489046,0.09232147610175291,4.07,3.19,2.15,3.87,3.2,2.23
