homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Valencia,Alaves,2,1,9,0.0787,0.0985,0.7424,-0.10968750000000005,0.675,0.4346875,-0.12000000000000005,0.6,0.52,0.0,0.8,20,8.0,20,12,2.3402777777777777,1.625,0.10230179028132992,0.45,0.4583333333333333,0.04976851851851852,1.57,4.25,6.66,1.55,4.4,6.73
Betis,Malaga,1,0,9,0.4098,0.3328,0.2574,0.196328125,0.5875,0.21617187499999999,0.29874999999999996,0.65,0.051250000000000004,0.4,0.2,15,15.0,15,14,3.142857142857143,4.0,0.043478260869565216,0.1111111111111111,0.06666666666666667,0.22619047619047616,2.69,3.23,2.95,2.57,3.25,3.09
Ath Bilbao,Sevilla,3,1,9,0.2087,0.5573,0.234,0.3721875,0.22499999999999998,0.4028125,0.31125,0.44999999999999996,0.23875000000000002,0.6,0.4,15,14.0,5,2,2.75,1.0,0.07692307692307693,0.0625,0.09166666666666667,0.05,2.09,3.61,3.78,1.99,3.47,4.38
Eibar,Sociedad,2,0,9,0.33,0.4135,0.2565,0.22835937499999995,0.48750000000000004,0.284140625,0.38375,0.44999999999999996,0.16625000000000006,0.8,0.6,11,9.0,11,9,3.583333333333333,4.375,0.08846153846153847,0.23333333333333334,0.0625,0.1111111111111111,2.58,3.24,3.09,2.75,3.24,2.88
Las Palmas,Real Madrid,2,2,9,0.0,0.397,0.603,0.22156250000000005,0.32499999999999996,0.4534375,0.5,0.0,0.5,1.2,1.2,6,3.0,7,1,2.25,2.053571428571429,0.25,0.16025641025641024,0.038461538461538464,0.0,8.22,5.43,1.4,9.15,5.8,1.35
Sp Gijon,Barcelona,0,5,9,0.0976,0.1749,0.7245,0.15398437499999995,0.48750000000000004,0.358515625,0.5,0.0,0.5,1.2,1.2,5,2.0,11,4,2.375,2.7142857142857144,0.22619047619047616,0.2916666666666667,0.09401709401709402,0.03333333333333333,12.3,6.25,1.28,12.93,6.79,1.26
Ath Madrid,La Coruna,1,0,9,0.0,1.0,0.0,0.414296875,0.48750000000000004,0.09820312499999997,0.42625,0.35,0.22375,0.8,0.4,10,13.0,7,14,3.5357142857142856,14.0,0.1574074074074074,0.0,0.25,0.0,1.23,6.7,17.8,1.22,6.79,19.37
Espanol,Celta,0,2,9,0.291,0.3867,0.3223,0.24437499999999998,0.55,0.20562499999999997,0.08125000000000002,0.75,0.16874999999999998,0.2,0.2,18,18.0,16,17,4.5,2.6333333333333333,0.14285714285714285,0.0625,0.18803418803418803,0.041666666666666664,2.32,3.45,3.34,2.33,3.38,3.4
Leganes,Valencia,1,2,9,0.1954,0.3725,0.432,0.264296875,0.6125,0.12320312499999998,0.145,0.9,-0.04500000000000001,0.2,0.0,19,20.0,13,18,4.25,4.666666666666666,0.03333333333333333,0.05,0.25,0.11538461538461539,2.85,3.34,2.71,3.09,3.39,2.46
Villarreal,Osasuna,3,1,9,0.7182,0.1911,0.0894,0.438125,0.55,0.011874999999999941,0.47500000000000003,0.5,0.024999999999999967,0.8,0.2,12,20.0,8,20,2.325,3.0,0.1111111111111111,0.1625,0.03333333333333333,0.13571428571428573,1.43,4.6,9.65,1.4,4.9,10.07
